	St	Ht	Vt	N
166	47.4882404013	2160.7075783	2757.48489615	15
167	65.0364337312	1019.03013678	1222.45096624	15
168	61.9749481335	1162.02509348	1445.90456945	15
169	50.936754788	2027.80958465	2407.20203073	15
170	102.232682309	-300.33585645	4.98487029075	15
171	119.284682599	1125.12974727	371.898982927	15
172	90.0133685928	-28.5515676885	99.7328068632	15
173	123.316678105	933.935621592	543.667477838	15
174	100.000185702	618.126362813	3.44844011124e-08	15
175	82.0040550853	183.556016604	323.854033373	15
176	98.8435703972	810.732085636	1.3373294262	15
177	97.4170467858	-331.502468142	6.67164730691	15
178	122.22159992	1147.34166726	493.799502988	15
179	128.948759322	-436.187304293	838.030666285	15
180	109.418060011	66.1579310029	88.6998543693	15
181	194.079237939	9319.83763659	8850.90301122	15
182	71.1265352414	833.143361023	833.676967167	15
183	98.8809802869	631.419768325	1.25220511835	15
184	176.692823138	6995.58467413	5881.78912089	15
185	150.932227777	3984.97485791	2594.0918263	15
186	81.4638931015	444.233287584	343.587258954	15
187	98.5664603508	-145.088374853	2.05503592576	15
188	91.1487982851	215.669091098	78.3437717985	15
189	149.385977114	2709.12180761	2438.97473551	15
190	62.585638103	1445.82796005	1399.83447616	15
191	139.015081629	2338.62700736	1522.17659452	15
192	76.3437754427	634.96986217	559.616960305	15
193	115.86326113	816.028735432	251.643053694	15
194	131.969158466	251.861465781	1022.02709302	15
195	69.9096541411	1370.72092023	905.428913908	15
196	99.7762540064	398.52381361	0.0500622696654	15
197	137.374671229	1713.40163436	1396.86604945	15
198	66.8645893768	765.104737964	1097.95543717	15
199	91.1928949128	54.9515969497	77.5651000164	15
200	187.679192315	8523.5380133	7687.64076505	15
201	69.6253992245	491.414000206	922.616372269	15
202	146.328913906	2152.96968167	2146.36826374	15
203	158.29480754	3462.82317554	3398.28458608	15
204	69.1566893895	1174.07950073	951.309809416	15
205	84.9939999951	335.605851753	225.180036147	15
206	99.1227563253	-46.3920467761	0.769556464827	15
207	87.5853222371	184.641600205	154.124223956	15
208	119.10891534	226.693606495	365.150645464	15
209	61.5631071174	1092.36565992	1477.39473447	15
210	62.9824390089	979.820485421	1370.29982173	15
211	96.7432921707	-467.595930885	10.6061458855	15
212	141.323163589	1936.12275828	1707.60384903	15
213	95.4605691449	831.910912339	20.6064324879	15
214	176.296431187	7145.79975466	5821.14541182	15
215	104.263856978	73.9325368869	18.1804763258	15
216	83.8170771684	253.640776379	261.886991372	15
217	106.946447328	-1220.88801082	48.2531304751	15
218	152.347632775	2398.38165934	2740.27465713	15
219	72.7672962564	1412.12553266	741.620153184	15
220	77.4943510758	628.980544141	506.504233499	15
221	114.338518465	-678.477131036	205.593111776	15
222	75.0473991615	1172.32746143	622.632288603	15
223	118.128565727	132.909733289	328.644895306	15
224	145.475974931	3289.31392566	2068.06429592	15
225	167.659473522	4567.31480612	4577.80435729	15
226	55.7735328634	1008.57279547	1955.98039538	15
227	129.522437108	935.361368136	871.574292783	15
228	52.7100350134	1806.17912008	2236.34078843	15
229	63.0945229212	1503.83456376	1362.01423841	15
230	90.8726480152	541.490928091	83.3085542544	15
231	206.2123368	12140.7566041	11281.0604886	15
232	138.071346231	1874.28228486	1449.42740383	15
233	102.799508592	272.062504143	7.83724835569	15
234	76.6728826328	937.346128077	544.154404664	15
235	118.132116961	-141.596928998	328.773665493	15
236	64.7503878972	185.052180402	1242.5351534	15
237	80.6356400791	769.137947183	374.978435145	15
238	113.531173868	806.017463762	183.092666251	15
239	76.3425203371	302.348547808	559.676344	15
240	84.3030161106	-106.970263367	246.395303225	15
241	70.8727281472	868.168503141	848.397965587	15
242	63.0935225635	1057.37265675	1362.08807677	15
243	107.009254097	520.864817964	49.1296429978	15
244	104.976260193	226.504532854	24.7631655075	15
245	126.529630952	481.011113569	703.821318437	15
246	65.6350504653	837.231972523	1180.94975652	15
247	88.1108659442	388.879735183	141.351508596	15
248	85.0683221046	352.864315331	222.955004772	15
249	118.446642317	307.700509323	340.27861278	15
250	92.6125271871	474.571494871	54.5747545618	15
251	103.462675041	503.582327302	11.9901184365	15
252	72.132154755	688.559332563	776.616798598	15
253	77.2087071801	76.1830495107	519.443028402	15
254	128.24272796	1566.14578786	797.651682605	15
255	134.725900664	700.219392572	1205.88817689	15
256	66.8488648348	456.486998997	1098.99776274	15
257	139.624005255	2255.30008858	1570.06179244	15
258	94.2085019976	436.637562301	33.5414491113	15
259	53.0499057085	1864.97868822	2204.31135398	15
260	139.068602643	2326.31077737	1526.35571251	15
261	114.843458922	810.610000746	220.32827278	15
262	89.6023601447	758.846597547	108.11091456	15
263	99.3456765381	28.6924783223	0.428139192842	15
264	89.0974712909	867.704214706	118.865132252	15
265	95.7191838606	518.413368253	18.3253868193	15
266	156.232605202	2193.73605073	3162.10588781	15
267	79.1007322909	656.94085751	436.779390779	15
268	88.7243270089	725.815971421	127.140801403	15
269	148.583075087	2425.83688041	2360.31518495	15
270	81.5748474653	906.69435139	339.486245925	15
271	89.0070290507	644.759574166	120.845410292	15
272	102.086969323	-49.0726553457	4.35544095591	15
273	99.1127030669	380.469857724	0.787295847487	15
274	83.7469996731	783.14423845	264.160019625	15
275	143.957827688	2380.32689574	1932.29061507	15
276	224.576981746	15054.5953319	15519.424381	15
277	122.594457234	778.381176304	510.509497714	15
278	91.4226400962	706.226074738	73.5711029195	15
279	88.393350935	387.572899347	134.714302518	15
280	94.6298866597	805.989578353	28.8381172881	15
